Formula              ✕	Heat of formation              ✕	Band gap              ✕	Work function (avg. if finite dipole)              ✕	Cond. band minimum              ✕	Fermi level              ✕	Monolayer reported DOI              ✕	Related COD id              ✕	Related ICSD id              ✕	Val. band maximum              ✕	Unique ID              ✕
Mo2O4	-1.821	0.0	6.688	-	-2.842	-	-	-	-	df5d3cdf78a764ff5d7a834bfeea6994
MoSe2	-0.708	1.321	4.572	0.673	0.012	10.1364/OE.21.004908	1528933	49800	-0.649	41d663c16131b97ef3a9799d23b5962a
Ti2N	-0.589	0.0	4.583	-	-0.305	-	-	-	-	a4a211ac63734c33ae748a4e98aaac62
NbS2	-0.679	0.0	4.835	-	-1.983	-	-	-	-	e17c640a8f149182caef4c3decccfcf1
NiCl2	-0.414	0.0	5.841	-	-4.017	-	-	-	-	5fdf46475fef078f4687e539d7be05ec
VS2	-0.879	0.028	5.914	-1.844	-1.858	-	-	-	-1.872	4647004b29a39501f0709a6237db4325
Zr2CO2	-2.288	0.95	4.817	0.525	0.05	-	-	-	-0.425	7d1050de977f9c4db6487107f318978b
Pt2S4	-0.345	1.802	4.692	-1.000	-1.901	-	-	-	-2.802	f6bbef3885adcef44bbae08f039601ea
ZrS2	-1.585	1.159	5.846	-1.567	-2.146	10.1021/jacs.5b03807	5910006	-	-2.726	bbb8e69fe9df698b39d9a9f87f7d5955
Nb2BO2	-1.658	0.0	5.736	-	-0.33	-	-	-	-	63445846596e11daaa4b1021f68ef081
V2BSe2	-0.59	0.0	5.119	-	0.801	-	-	-	-	6c1a7910900e4dc3cc10a83cc1db49ce
Y2CF2	-2.497	1.117	3.69	0.720	0.161	-	-	-	-0.398	fbaa90834ec74627ba2ac14c0f707e89
SnO2	-1.548	2.683	6.989	-2.393	-3.735	-	-	-	-5.076	41532969dfd5cb47bc489628946dbdff
TiTe2	-0.591	0.036	5.15	-0.982	-1.0	-	-	-	-1.018	fb20184c8c8869eaecdc8d67a44bcde0
WO2	-2.017	1.34	5.706	-0.783	-1.453	-	-	-	-2.124	59b56e5b6a31f3e48953ef86dee6a560
W2Te4	-0.136	0.0	4.38	-	0.371	10.1038/nphys4174	2310355	-	-	cb5eb04b04d3d8082990c7e85ab0e3e4
Zn2S4	-0.192	1.693	4.163	-1.061	-1.907	-	-	-	-2.754	52556de07ac40f4cd884305c36da8471
MgH2S2	-0.656	3.508	3.202	0.546	-1.208	-	-	-	-2.962	8ce419f77516462cb8b141319daa3a2f
Mn2NO2	-1.005	0.0	6.523	-	-1.597	-	-	-	-	cfd66b86d9cb8c020f635b5d85954df7
V2NS2	-0.942	0.0	5.373	-	0.574	-	-	-	-	ce43fa712381bc42e1c0711bf33866c7
V2CH2O2	-1.06	0.0	1.793	-	1.723	-	-	-	-	ba90b64a638ade88d2205c51d1363851
GaNi5Br2	-0.208	0.0	4.317	-	0.258	-	-	-	-	15c95be15ffe22a82a1b227ba069e537
BrSbSe	-0.32	1.464	5.393	-1.099	-1.831	-	-	-	-2.563	6d261293977ce7f494c9f1a0a0c29f6f
InNi5I2	-0.029	0.0	3.877	-	1.038	-	-	-	-	e44d9d32b2cfcc7dccc3bd45a559eef2
Ag2Cl6	-0.15	0.267	7.184	-4.420	-4.554	-	-	-	-4.687	fa5c9141ae0692f90e95499f0e9500dc
Bi2I6	-0.495	1.377	5.619	-1.976	-2.665	10.1002/smll.201701034	-	187304	-3.353	5f334bce7538420073eb5f6fc8d4fd75
Cr2I6	-0.464	0.891	5.009	-1.302	-1.747	10.1038/nature22391	-	251655	-2.192	a4e6aa6abc62370e83e75d9eb50956e6
Hf2Te6	-0.619	0.0	4.818	-	0.505	10.1002/aelm.201600324	-	638962	-	ee4b048be29cc0e84f94b128facb2b10
Ir2Se6	-0.014	0.0	4.819	-	0.392	-	-	-	-	85b55f4cb5b3d8dcd2e478eff98f7cf0
Rh2I6	-0.313	0.991	4.869	-0.979	-1.475	-	-	-	-1.970	38fcb09f6645bc4502a9e4e7599f03a3
I6Sb2	-0.374	1.826	5.133	-1.235	-2.148	-	-	-	-3.060	5700e217219df6d794be38cac35a6241
Ti2Te6	-0.491	0.0	4.696	-	0.576	-	-	-	-	5aa2c23cb1e9c74b49f1892e80a68cdc
CrW3Te8	-0.099	0.543	4.266	0.720	0.448	-	-	-	0.177	efe0b221eb93d1fc4edbc345d8133c76
Hf3TiTe8	-0.666	0.08	5.172	-0.971	-1.011	-	-	-	-1.051	9e31a4718b7cd026e75cb89810decc3a
Ti3ZrTe8	-0.635	0.08	5.181	-1.003	-1.043	-	-	-	-1.083	6a301b94b9cdbcaab1b6a0dd262490b5
Rh2Br2S2	-0.524	0.043	5.72	-1.778	-1.799	-	-	-	-1.821	e9d14ecabf5186a861d47ea0cd406578
BiBrTe	-0.387	0.529	5.569	-1.723	-1.988	-	-	-	-2.252	d8519e5672970a324b9ea8e51fc51fcc
Co2Br2Se2	-0.375	0.0	5.678	-	-1.793	-	-	-	-	2aba3a7fea9013560bc7835a18e898dd
ZrBrI	-1.086	0.774	3.149	1.401	1.014	-	-	-	0.627	7cf8411fdb4a3259cf160744711bb460
Co2Cl2O2	-0.846	0.0	5.785	-	-2.044	-	-	-	-	47aaa15ed0d95c7fe7876920cdfa670d
Ga2Cl2O2	-1.531	3.674	6.157	-0.666	-2.503	-	-	-	-4.340	d7468ee72bf466fd3bce3a8310127e81
Hf4Cl4Se4	-1.367	0.0	4.735	-	-0.751	-	-	-	-	a43747622d3cb8bf6e4a8ac754cd750b
Ti2Cl2N2	-1.574	0.62	6.23	-1.978	-2.287	-	1537490	261525	-2.597	772ff47e93446ae98710b08d4fa657d1
Rh2Cl2O2	-0.651	0.04	5.44	-1.758	-1.778	-	-	-	-1.798	e7cf3e312685644d187f606eb6038ef8
Pd2Cl2S2	-0.395	0.0	5.754	-	-2.257	-	-	-	-	d37b8cefc1d8e34d7843f4b7a5b966b2
Zr4Cl4Se4	-1.475	0.0	4.849	-	-0.937	-	-	-	-	fed6008037ff858fa9a12a704df2880c
CrSTe	-0.318	0.261	4.862	-0.295	-0.426	-	-	-	-0.557	eccb01fee02c66a68e0a0ff5bd1a139f
Fe2Li2P2	-0.535	0.0	2.823	-	0.196	-	9008322	-	-	be6428a670ee06179ec72cdeb5dcf5de
Li2H2S2	-0.778	3.969	3.369	-0.043	-2.027	-	-	-	-4.011	56824c1b12018cc8b9ce3bdd48642919
HfSeTe	-1.084	0.0	4.723	-	-0.997	-	-	-	-	baca195bed57686babf04b6a93632886
V2I2N2	-0.628	0.0	4.94	-	-0.483	-	-	-	-	13360a78f0335e90cbce1dcceb1dd149
Zr2I2S2	-1.385	0.0	4.731	-	-0.418	-	-	-	-	d82ec91e8b1d302c020da48c016424e7
Li2Mn2P2	-0.513	0.0	2.927	-	0.254	-	-	-	-	4ada331048b6df13090375d621e21c14
VSSe	-0.78	0.0	5.242	-	-1.505	-	-	-	-	8d912460edd116a1eca85f24d4b671e8
TaSeTe	-0.561	0.0	4.465	-	-0.297	-	-	-	-	61df3e7e8fe6490d408e3f659db252dd
Ag2Cl2Te4	-0.248	1.291	4.982	-1.782	-2.428	-	-	-	-3.074	c6648fe55ff9caaaa0b531991d74d086
Cu2Cl2Te4	-0.279	0.853	4.716	-1.609	-2.036	-	2107068	-	-2.463	720063438de353badb34f31fd8d0ceaf
Hf2P2Se6	-0.646	0.469	4.872	-1.028	-1.263	-	-	-	-1.497	c40e6be01d9854348fe52e82e67b96a4
Hf2Zr2Te8	-0.742	0.166	5.228	-0.971	-1.054	-	-	-	-1.137	2724e78ce1c1708aa3b1a92049ee52d1
FeZrCl6	-1.32	1.048	5.106	-1.489	-2.014	-	1535673	-	-2.538	5fddd3478c595556c011c16c7af493eb
NiZrI6	-0.628	0.851	5.258	-1.565	-1.99	-	-	-	-2.416	d69b1a1eb99631cc9f32ccc0c7c09ab5
Ti3B2H2S2	-0.57	0.0	2.726	-	1.635	-	-	-	-	15a2d966a0bb2218216d62ec5d39b76e
As4O6	-1.214	4.256	4.002	-0.348	-2.476	-	9014252	-	-4.604	99d20d8dfbb061814c21457b9902896b
Mn2Se2	-0.314	0.0	4.44	-	-2.453	-	-	162900	-	7e6e6f2b2d9e4c4234fd585f663cd60a
O8Te4	-1.087	2.667	4.728	-1.551	-2.885	-	1011183	-	-4.218	748007aa5f8e4428c18fdf1a24777953
Ru2F8	-1.855	0.628	7.629	-5.889	-6.203	-	-	165398	-6.517	bd85e02770cdcee93c47401d01265082
V2F8	-2.928	0.597	7.28	-5.701	-6.0	-	1539645	-	-6.298	6ad002da8fd85f8161c2af56183cd0ac
Zr2Cl2	-1.271	0.0	4.455	-	-1.436	-	-	35701	-	7eded95a3ed74a789f290fae5241aa2e
Al2FeS4	-0.8	0.663	3.608	-0.052	-0.384	-	-	607619	-0.715	b57b90c92c2c1582e7e4dd4c184058f3
Ca2Br2H2	-1.378	4.194	4.732	-0.548	-2.645	-	9009166	-	-4.743	2ddf827291e07857184801882dab34f6
Co4Br4O4	-0.588	0.176	4.99	-3.140	-3.228	-	9009150	-	-3.316	f22f3eea84ba22773496952c653a4c89
Cu2I4O12	-0.19	0.735	5.391	-3.319	-3.686	-	-	4327	-4.053	41cd66b3cd25d13fdf14cd8da8cdd204
Fe2Ta2Te6	-0.276	0.0	4.698	-	-2.277	-	2002027	-	-	1bbcdd0aded9f9597c3c0644e3246662
In2ZnS4	-0.581	0.019	5.382	-2.189	-2.199	-	-	44637	-2.209	ac8fe9f5e1425732798769257433c157
MgB2H8	-0.232	6.082	4.876	-0.835	-3.877	-	-	188995	-6.918	e277d4e025af659968ef3b55ecb48108
Nb2As2Ge2	-0.233	0.0	4.952	-	-1.443	-	-	610611	-	304095f4f8a5891f05c70e7e6a65de61
Nb2PdSe6	-0.732	0.0	5.188	-	-2.989	-	-	600719	-	686049867de5bb8d8cbc327069aaa451
Ni2Ta2Te10	-0.301	0.0	4.695	-	-2.458	-	-	73314	-	8b1081b317d406120cbee3f3f7d767db
Pd6Ta4Te10	-0.45	0.001	4.461	-1.983	-1.984	-	-	78370	-1.985	88254fb2034c712af82e4f2b5a693240
Pt4Tl2S6	-0.459	1.253	4.222	-1.768	-2.394	-	-	78784	-3.021	82fbbcb8111b0162a4e183473b753eaa
Sc2O13Te5	-1.694	3.167	4.413	-1.370	-2.953	-	-	417712	-4.537	a7abe7bffaf6994ade03da9ffb7e4fea
Ta2I4O2	-1.348	0.861	4.544	-2.011	-2.441	-	2004011	-	-2.871	69e8566a548956a853ba340dc1da2abc
As2H2O10Te2	-1.114	3.389	6.178	-2.425	-4.12	-	-	425501	-5.814	1866baf53e01ac6d73d6384556cbd082
CdPb2Cl2O2	-1.212	2.869	4.578	-1.341	-2.776	-	-	168248	-4.210	95fa323fda51bde02bd60e9ad9196567
Na2H8I2O4	-1.121	3.591	4.133	-1.182	-2.977	-	7202888	-	-4.773	df6ecb497ea0fec2011732395c58a62a
Ni4Ta2Se2Te2	-0.507	0.0	4.495	-	-1.492	-	-	86174	-	74c958020f58ff37bfdd324bfc8d2451
MgNa2H4O8S2	-1.541	4.454	3.382	0.172	-2.055	-	-	35767	-4.282	676145cd5758807a97826fc39d3ca1e4
Sc3C2H2O2	-1.2	0.0	1.588	-	1.597	-	-	-	-	eaac164d5e867711df99a170113dad7a
Cr3C2F2	-0.856	0.0	6.228	-	-0.146	-	-	-	-	158deb240a3ae65efcee8015f45749f3
Zr3N2O2	-2.427	0.401	4.427	2.397	2.197	-	-	-	1.996	26adf2c7ae0415bd347570a1876152e1
Sc3N2	-1.242	0.0	4.034	-	0.927	-	-	-	-	92b8f2917276d8336644bd38654547c5
Sc4C3F2	-1.463	0.0	5.06	-	0.482	-	-	-	-	24304ce3c2aff46fed35ea11effff9eb
Cr4N3O2	-0.856	0.0	6.347	-	0.961	-	-	-	-	67dea2675d8bb072d50f3090fe336be5
Al2S2	-0.886	2.085	5.164	-0.252	-1.295	-	-	-	-2.338	92da9232edf28832ca212cd8c56ae8af
Pt2Cl2	-0.338	1.308	5.067	-0.102	-0.756	-	-	-	-1.410	d1890f6b0a06d28a6be42f51466cd5ec
Co2Se2	-0.266	0.0	4.208	-	-0.668	-	-	162902	-	5397cff00c4d2f9fcdc20034657d42b2
Ga2Se2	-0.598	1.644	4.955	-0.529	-1.35	-	-	-	-2.172	7c42a36fc37fe30d67ffea70ec36a467
Ge2Te2	-0.039	0.815	3.795	0.186	-0.222	-	-	638005	-0.629	b352a9872fa9695173f952fe7b7dbe25
HgSe	-0.089	0.117	5.427	-3.370	-3.429	-	-	-	-3.487	4891f3e301f622de930a36c257cbd62e
Ir2S2	-0.194	0.041	4.817	0.806	0.785	-	-	-	0.764	9ec7d227c3329a45d167b7f1c75a57bc
Ni2Se2	-0.245	0.0	4.666	-	-1.164	-	-	-	-	49868ebf3f8ad6d1c21d80f7a243ac05
BaBr2	-2.21	4.902	4.785	0.327	-2.124	-	-	-	-4.575	f28dbdb6c890ce524c459ff37c44578f
Pb2Te2	-0.346	0.445	4.256	-0.325	-0.548	-	-	648582	-0.770	a0cb21182b25bdeab2fb446b93d4d83b
Rh2Se2	-0.279	0.0	4.486	-	-0.805	-	-	-	-	8b39b0d0ebb9d97c285d98a167ad578b
S2Si2	-0.056	1.417	4.636	-0.841	-1.549	-	-	-	-2.258	1900235b935ebe548e72a01a9986ba8b
Tl2S2	-0.145	0.673	5.974	-1.622	-1.959	-	-	-	-2.296	c3b8cd7e355e94484173c1b5d5587994
Zn2S2	-0.692	2.557	5.017	-0.665	-1.944	-	-	-	-3.222	d43b536c1092c226ac4209c0487d06a2
Zr2Te2	-0.297	0.452	4.607	0.760	0.534	-	-	-	0.308	413134bb80dd099c55c6d6daca149ff0
Al2Se4	-0.555	0.0	5.556	-	-1.667	-	-	-	-	9be14f40274692504d503ae744e3a701
CaBr2	-2.094	4.863	5.017	0.132	-2.3	-	-	-	-4.731	3cdac176f7939b9947f8514a9c8dce2c
CdCl2	-1.117	3.868	6.07	-1.200	-3.135	-	1011332	86440	-5.069	2778190f592b4fa1344288c8f24c23b3
Co2S4	-0.15	0.0	5.172	-	-2.657	-	-	-	-	e1ceced4c1ae929080eb61cfbcf89858
CrO2	-1.693	0.416	7.141	-3.185	-3.393	-	-	-	-3.601	f14b0dc2917ae21e48936aa296a0ef0d
GeO2	-1.496	3.006	6.891	-2.725	-4.228	-	-	-	-5.732	2ea8c2531e0a6bcd73786eacd20bd569
HfI2	-0.674	0.63	2.789	1.844	1.529	-	-	-	1.214	fb5e3d096b000f6ec54862bf1c6c1c50
HfTe2	-0.824	0.0	4.67	-	-0.644	-	-	638959	-	1d0654da633c3debea3c8ad114d01c28
V2N	-0.062	0.0	4.743	-	-0.588	-	-	-	-	86121be6fe9d784fd4b6362ad778853d
MnBr2	-0.783	1.477	5.128	-1.424	-2.162	-	9009109	67500	-2.901	34b05c645ad794d251895d273c2b6168
MnS2	-0.234	0.0	5.326	-	-2.65	-	-	-	-	90da155fa593d13996f54c9eb8629e37
MoO2	-1.979	0.912	6.213	-1.629	-2.085	-	-	-	-2.541	a689d1cf352478476c21c3139d513b47
NiSe2	-0.078	0.0	4.39	-	-0.874	-	-	-	-	e9085c9aab6863a2f33a50d2ab9ab5f9
PbI2	-0.692	1.499	5.549	-1.654	-2.404	10.1002/advs.201802204	9009141	-	-3.154	b0b07567307d9edb4b8ff7798096af7a
PdO2	-0.399	1.379	6.83	-3.102	-3.792	-	-	-	-4.481	a5de0175a2c09ae4aca8f5ce768e2895
RhI2	-0.109	0.0	4.274	-	-0.614	-	-	-	-	9d9ce3ff4961ef501598b07a620d316c
Rh4Se8	-0.404	0.583	5.199	-1.137	-1.428	-	-	-	-1.720	3740087361df3ab513a05cc225975146
Ru2Se4	-0.343	0.779	4.727	-0.328	-0.717	-	-	-	-1.107	cffc9edb74e1f13d1486e9756b7f5699
ScI2	-1.138	0.106	3.688	0.081	0.028	-	-	-	-0.025	7675ab36b0c9b479ddb0f0b3e0229ec5
S2Si	-0.56	1.383	5.782	-1.385	-2.076	-	-	-	-2.767	a03578b27fba227f94a952104f778203
TiAs2	-0.262	0.0	5.135	-	0.128	-	-	-	-	1c74b8aa8a1277c288746b1a516cfcc9
TiTe2	-0.362	0.374	4.959	-1.935	-2.122	-	-	-	-2.309	c61f3f1a18730d72f5ba2131f33f0720
YI2	-1.305	0.142	3.583	0.299	0.228	-	-	-	0.157	14b9d372c6bb86727ba4d081c4ba07d9
ZrSb2	-0.241	0.0	4.774	-	1.151	-	-	-	-	96b981351c8d7d167c0096c273d72829
Nb2BS2	-0.932	0.0	5.714	-	0.429	-	-	-	-	e0f3ed07821e42e796474588fea88cf9
Zr2CF2	-2.363	0.0	3.906	-	0.792	-	-	-	-	8664dc9500f5f50404dcbdda5f97a28a
Ta2CS2	-0.975	0.0	5.405	-	1.033	-	-	23791	-	a104208da3b3c7b9ce394b7824f501f8
Ag2MoTe4	-0.045	0.313	4.37	-1.171	-1.328	-	-	-	-1.484	fb20477bf96b5e3b7972d14176ed7ca1
OsH2O2	-0.291	0.829	1.846	0.722	0.308	-	-	-	-0.107	e0978f9b8b74b575c42518a4864b3f77
Sb2SeTe2	-0.184	0.4	4.811	0.169	-0.031	-	-	-	-0.231	bdca4de899dfd18938454b21ca0b7d50
Cr2H2NO2	-0.894	0.0	1.941	-	1.485	-	-	-	-	c92eaa0fff0be4016e6a20d8c2406035
InPd5I2	-0.349	0.0	4.489	-	0.648	-	-	-	-	17b29613db0458ccb08e558d1c7b1a8a
Ga2Br6	-0.782	2.594	5.731	-1.647	-2.943	-	-	-	-4.240	9f77e1f789f3600f10dfcf0c2e6c4511
In2Br6	-0.871	2.745	5.852	-1.736	-3.108	-	1539511	65198	-4.481	91d4ff24f95d20560e3dd76faae1f0ec
Ir2Te6	-0.019	0.0	4.481	-	0.883	-	-	-	-	8f3d787904191338632b566dccf28b3a
Ni2I6	-0.084	0.0	5.388	-	-2.072	-	-	-	-	6f1da2e34cad2ae0bdeae2f004730291
Tl2Br6	-0.515	1.661	6.362	-2.843	-3.674	-	-	-	-4.505	2cbae3b76097eb9a720791538163db78
V2Te6	-0.175	0.0	4.705	-	0.517	-	-	-	-	e8ba94f7c1281f691e02013e24e45770
Zr2Br6	-1.333	0.0	4.21	-	-1.107	-	-	-	-	125acd8fc5d7f8dfad79a1be6cceb708
HfTi3S8	-1.211	0.858	6.338	-2.027	-2.456	-	-	-	-2.885	915481f7f6abbfb2bccb5181644bf61f
TiZr3S8	-1.332	0.997	6.301	-1.911	-2.409	-	-	-	-2.907	dc9a9e33ce4e0e00ca237da95e6b0169
Al2Br2O2	-2.126	4.142	4.501	1.518	-0.553	-	-	-	-2.624	47e5f4fb96352a8c9069ec35fdc51b38
AsBrSe	-0.134	1.497	5.316	-1.013	-1.762	-	-	-	-2.510	c6bd8392306547b8bd491de760af7842
TaAsSb	-0.012	0.0	4.972	-	-0.522	-	-	-	-	93cde4662fbdc13f632d2068e68b7f89
BiTiSb	-0.043	0.0	4.529	-	0.964	-	-	-	-	4b55c59a330bf8bafde032d9513295d9
Br2Ge2N2	-0.033	1.5	5.683	-0.809	-1.559	-	-	-	-2.309	eee411263636677a27c199453404d60f
Mo2I2S2	-0.256	0.0	4.747	-	-0.494	-	-	-	-	7470ed1a14615dedcf0e194c70d449f7
Zr2Br2N2	-1.703	1.816	5.556	-0.391	-1.299	-	1537487	27393	-2.207	ffe5f9711e2dc53681539510c9042756
Rh2Br2Se2	-0.495	0.0	5.799	-	-1.919	-	-	-	-	eab068857f978408e6df68470a305ab1
BrSbTe	-0.377	1.052	5.234	-1.569	-2.094	-	-	-	-2.620	5c0994fdbabddc6e60607209e00ed8b1
Co2Cl2S2	-0.567	0.008	6.211	-2.306	-2.31	-	-	-	-2.314	a91d08e26ba0938aeb24a868ec14b72a
Ga2Cl2S2	-0.778	1.417	5.73	-1.628	-2.337	-	-	-	-3.045	788b60a4b94a84c20c79b029388a9323
Pt2I2Se2	-0.277	0.0	4.322	-	-0.455	-	-	-	-	25ae8ef754d0dc691f070ddcbcc577d5
Ru2Cl2O2	-0.568	0.0	5.226	-	-1.345	-	-	-	-	f982fc2d35499045567eb2a26664584d
Pd2Cl2Se2	-0.447	0.0	5.71	-	-2.197	-	-	-	-	5ba8eb2d272688e519c2cea21af1bcba
Zr2Cl2S2	-1.749	0.0	5.117	-	-1.215	-	-	-	-	f076ced5345ad65d28903a0e81c625b1
Fe2Li2Sb2	-0.151	0.0	4.009	-	-0.082	-	-	-	-	f4f9733b66a5a4931bfeb899fce8eb6c
Na2H2O2	-1.364	3.504	3.264	-0.733	-2.485	-	-	-	-4.237	9f6f08678bdf7e9f4d017c513ed0bcb9
Zr4I4S4	-1.245	0.0	4.292	-	-0.427	-	-	-	-	524dbae936dda56935ddc2c2ec44c2e2
WSSe	-0.724	1.402	4.498	0.883	0.183	-	-	-	-0.518	58e206e7407f392b401a72646b4a3026
Ag2I2S4	-0.086	1.188	5.191	-1.627	-2.221	-	-	-	-2.815	4ddfbc4fa8fb8dd5b456ead1632f7109
Co2F2O4	-0.772	0.467	7.337	-2.966	-3.199	-	-	-	-3.432	3f59f58fad5379a409da416361917f73
Hf2P2Te6	-0.309	0.0	4.48	-	-0.721	-	-	-	-	c4cfc95212c2b95660f8e600aaf8b588
Ta2P2S6	-0.466	0.0	4.922	-	-1.194	-	-	-	-	3079a17c8ed8f503fc2231daefaeb533
Zr2P2S6	-0.822	0.759	5.181	-1.392	-1.771	-	-	-	-2.151	2114b6d0d5cc08e013bb211150a8d3fb
Mo2W2S8	-0.9	1.532	4.938	0.412	-0.354	-	-	-	-1.120	641d04d0d4422142191b923e0a9ecd51
As4O6	-1.194	3.791	4.488	-1.649	-3.545	-	-	183096	-5.440	9d9a7783e014d400b35830d37a252841
Ca2Cl2	-1.681	0.0	3.43	-	-1.259	-	9008985	-	-	3d85254a4c6494b952d9edfe855ddc8e
Fe2O4	-1.078	0.0	7.135	-	-5.068	-	9009154	-	-	218b882aa80f06f85bdebd552002e267
Mo2O6	-2.003	2.067	7.51	-4.141	-5.175	-	-	80577	-6.209	40b9f10b576e1e11b9257b88b3a2afe6
S8Si4	-0.661	3.428	4.893	-1.604	-3.318	-	-	291212	-5.032	49cecae21f53f7a9cdd0bfa64ebca6f4
V4O10	-2.261	1.564	7.979	-5.022	-5.804	-	2102583	-	-6.586	64f2e57eb74fef1f8be18e8ec73e2342
Zr2Cl2	-1.327	0.0	3.82	-	-0.98	-	-	868	-	9e417ccd48a8bb917565204fa24f2c2a
Al2MgS4	-1.181	2.048	4.345	-0.375	-1.399	-	-	107308	-2.423	d4d0ab07d8ebe43e6bc5d9eb0b2fe207
CuLi2O2	-1.215	0.323	2.569	-1.736	-1.898	-	-	174134	-2.059	964a499463248c36cf484a4bc7fcd934
Fe3GeTe2	-0.127	0.0	4.149	-	0.717	-	-	-	-	ce3e10d736c39da8d28f42858ea70b72
Hf2Si2Te2	-0.716	0.0	4.616	-	-1.123	-	1538434	-	-	c16ed3dfc747f235a58f93621ace55b0
In4Br4Te4	-0.596	2.024	5.309	-2.651	-3.663	-	1524712	-	-4.675	2b6fc70c8ad77b3e8122cde52bc3d330
Sc2Cl2H2	-1.41	0.0	3.798	-	-1.311	-	-	40981	-	c2290d3d94555c95d0611cdd032ed9b2
Li2V4O10	-2.292	0.309	5.627	-4.053	-4.208	-	-	88640	-4.363	5bb2c031cbff5d43191dd6f28c9b1ee9
Nb2Br4S4	-0.903	1.556	4.836	-2.207	-2.985	-	-	424413	-3.763	50a298a274aae693340bf18ac0fc65ea
Nb2Pd2Te10	-0.385	0.0	4.686	-	-2.471	-	-	68103	-	7b88d28a563e65fe347eea06b49d33e8
Pd2N4O12	-0.387	1.431	6.284	-4.301	-5.016	-	-	425998	-5.731	f6c4bb50a87cf4896f030d8083bc2d58
Pt4Tl2Se6	-0.445	1.132	4.195	-1.757	-2.324	-	-	78785	-2.890	6594c97b7072fa259081ed6709a927c9
Ta3I7Se	-0.524	0.665	4.529	-2.070	-2.403	-	-	82791	-2.736	b64e8b396e23282c23eb139253a54427
W2Cl4O4	-1.691	2.187	6.954	-4.112	-5.206	-	-	28510	-6.299	d4183cefdb211d599405cb59267bbc2d
Zr2Br2N2	-1.714	1.618	5.486	-1.508	-2.317	-	-	87797	-3.126	e8f008eb0f1a1f61628a57256b8d8d59
As4H2O12P2	-1.531	4.556	4.73	-1.208	-3.486	-	-	32614	-5.764	d7cf201d04f765a2903904c33ad737bb
Cd2H4O8Se2	-1.054	4.104	4.392	-0.736	-2.788	-	2007038	-	-4.840	6353d9daa0e1b77d38ac939ba856d2de
Cu2As4Cl2S3	-0.257	1.198	4.505	-2.395	-2.994	-	-	419755	-3.593	67692a2992b1339713666a2add768536
Ga2H2O8Se2	-1.241	4.295	4.5	-0.776	-2.924	-	-	422882	-5.071	b2ad44354dd7f02fdf288978f9a82662
Li2H4N2O6	-1.024	2.637	4.695	-2.144	-3.462	-	2020144	-	-4.781	af48d6f923105672fde7f5a42c4c96d0
V3B2H2S2	-0.384	0.0	2.144	-	2.445	-	-	-	-	b7dfefc8661655b5ada351da56094363
Hf3C2F2	-1.912	0.0	2.944	-	2.952	-	-	-	-	b04e262bae3091ed0d0dd0be2b3b5571
Nb3C2O2	-1.371	0.0	5.194	-	1.832	-	-	-	-	e5da1c8c2b970baebfb031f31a059eb5
Cr4C3H2O2	-0.413	0.0	1.564	-	3.226	-	-	-	-	95147258e9e133cbdfa10de3a4490784
Mo4H2N3O2	-0.547	0.0	1.89	-	4.335	-	-	-	-	ccae867b39066cc71b432dfdb05a0eab
Ta3N2	-0.309	0.0	5.29	-	2.366	-	-	-	-	8daa19948c72b194f797f34af30e60a7
Y4F2N3	-2.457	0.0	2.816	-	3.235	-	-	-	-	6ea70ed596cc5a69cd31802c1cfdc8c1
Hf4N3O2	-2.21	0.0	4.579	-	3.433	-	-	-	-	86f79d41ae5317ac3e7058c5ee6e61c5
Nb4C3	-0.269	0.0	4.411	-	3.33	10.1039/C4CC03366C	-	-	-	5e222ed7c4d1c9aff92a7732e46dbd0a
Ti4N3	-1.256	0.0	4.651	-	2.409	-	-	-	-	99cd22cd477d7287f04b0d5687d63f20
Au2Te2	-0.105	0.618	4.548	-1.759	-2.068	-	-	-	-2.377	df807316ea14157895ce9f1d9f8119c3
Bi2O2	-0.715	0.12	4.28	-0.736	-0.796	-	-	-	-0.856	2b0c6e38280eaa294e426949b23577be
Cs2Cl2	-1.853	4.46	3.51	-0.005	-2.235	-	-	-	-4.465	cc91232f117a094eeeca0bf3ab09ccfb
K2Cl2	-1.836	4.882	3.904	-0.353	-2.794	-	-	-	-5.235	20400c51bc7e85ed48e5dfcc579ae12f
PbTe	-0.224	0.93	4.171	-1.152	-1.617	-	-	-	-2.082	be1058d2f8dc614aeaa6a890c1fbc12a
Co2Te2	-0.027	0.0	4.1	-	-0.268	-	-	-	-	b1253cf830ae4d50017ea4efc6a22505
Cu2I2	-0.166	1.787	3.646	0.713	-0.18	-	-	84217	-1.074	59d37ff4fb0f11d889ec59f01c884004
SnTe	-0.159	1.582	4.176	-0.749	-1.54	-	-	-	-2.331	42a7f12e3d7662bdb9cbcc3698cb16a8
Ga2Te2	-0.368	1.269	4.529	-0.293	-0.928	-	-	-	-1.563	29909f4b9454d1a1de03da086560a255
Ni2Se2	-0.006	0.0	4.99	-	-1.501	-	-	-	-	3025efb849ec5b2f434440e0913daa1d
Pt2O2	-0.227	0.0	6.613	-	-3.548	-	-	-	-	ecd02fe05cfdd9ba9064ffe1ca4d96e0
SnO	-0.975	1.706	5.075	-1.617	-2.47	-	-	-	-3.323	4418186822b5147103237471d2c00979
CaBr2	-1.965	4.128	5.495	-0.457	-2.521	-	-	-	-4.585	e4cd28c4ecfe99bc745f5e99b124dca1
